time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1561001038.18729806,0.01744337,3323,0.00403136,0.00000000,0,0.00000000,181161,181855,1199,0.00000000
1561001038.28871870,0.01485434,3295,0.00393657,0.00000000,0,0.00000000,181855,182400,1143,0.00211949
1561001038.38758945,0.01516189,3333,0.00423989,0.00000000,0,0.00000000,182400,182897,1064,0.00000000
1561001038.48872757,0.01956018,3385,0.00662701,0.00000000,0,0.00000000,182897,183381,1093,0.00000000
1561001038.58884811,0.05600013,3439,0.04327455,0.00000000,0,0.00000000,183381,196023,1106,0.00395470
1561001038.68744683,0.01937214,3452,0.00596362,0.00000000,0,0.00000000,195379,195703,1054,0.00468159
1561001038.78908658,0.01659125,3491,0.00375976,0.00000000,0,0.00000000,195562,195844,1086,0.00000000
1561001038.88806224,0.01615806,3528,0.00265572,0.00000000,0,0.00000000,195844,196485,1081,0.00313403
1561001038.98935103,0.01442372,3554,0.00333516,0.00000000,0,0.00000000,196485,196976,1098,0.00000000
1561001039.09066153,0.01849031,3544,0.00580554,0.00000000,0,0.00000000,196322,196759,1108,0.00000000
1561001039.18919182,0.01334875,3616,0.00322922,0.00000000,0,0.00000000,196759,197334,1097,0.00313439
1561001039.29037642,0.01989849,3606,0.00633116,0.00000000,0,0.00000000,197334,197985,1068,0.00300750
1561001039.38931775,0.01741609,3541,0.00433787,0.00000000,0,0.00000000,197985,198574,1060,0.00000000
1561001039.48905206,0.01515656,3620,0.00313227,0.00000000,0,0.00000000,198574,198931,1053,0.00271012
1561001039.59038615,0.01466485,3575,0.00268078,0.00000000,0,0.00000000,198931,199395,1043,0.00000000
1561001039.68878007,0.01696237,3618,0.00339108,0.00000000,0,0.00000000,199395,199869,1053,0.00000000
1561001039.79015875,0.01250053,3567,0.00249101,0.00000000,0,0.00000000,199869,200431,1020,0.00222448
1561001039.88931012,0.01574111,3636,0.00349957,0.00000000,0,0.00000000,200431,200786,991,0.00394799
1561001039.99046636,0.01842734,3639,0.00478880,0.00000000,0,0.00000060,200786,201093,993,0.00000000
1561001040.09045935,0.01493261,3606,0.00314347,0.00000000,0,0.00000000,201093,201526,966,0.00284016
1561001040.19051790,0.01730036,3634,0.00395595,0.00000000,0,0.00000000,201526,201866,986,0.00000000
1561001040.29047036,0.01401564,3615,0.00263422,0.00000000,0,0.00000000,201866,202434,1005,0.00198335
1561001040.38950682,0.01569351,3664,0.00291085,0.00000000,0,0.00000000,202434,202953,990,0.00000000
1561001040.48944759,0.01347099,3685,0.00247882,0.00000000,0,0.00000000,202953,203328,988,0.00242016
1561001040.59055471,0.04734901,3635,0.03169211,0.00000000,0,0.00000000,203328,212390,948,0.00000000
1561001040.69061995,0.02553177,3695,0.01155238,0.00000000,0,0.00000000,212211,212734,1002,0.00171822
1561001040.79063177,0.01472661,3688,0.00368166,0.00000000,0,0.00000000,211267,211758,940,0.00000000
1561001040.88966107,0.02321895,3735,0.00441665,0.00000000,0,0.00000000,211758,212213,964,0.00236255
1561001040.99020123,0.02990908,3749,0.01309853,0.00000000,0,0.00000000,212213,212806,1003,0.00000000
1561001041.09015250,0.01970149,3756,0.00319860,0.00000000,0,0.00000000,212806,207045,973,0.00181779
1561001041.18893123,0.01530877,3757,0.00190122,0.00000000,0,0.00000000,207045,207865,973,0.00000000
1561001041.28986335,0.01287946,3746,0.00202565,0.00000000,0,0.00000000,207865,208662,1001,0.00168231
1561001041.38867021,0.01272806,3782,0.00208421,0.00000000,0,0.00000000,208662,209432,988,0.00000000
1561001041.49023247,0.01605436,3810,0.00294372,0.00000000,0,0.00000000,209432,210193,1033,0.00555640
1561001041.59046412,0.01502846,3797,0.00263608,0.00000000,0,0.00000000,210193,210857,965,0.00000000
1561001041.68918300,0.01354800,3834,0.00251250,0.00000000,0,0.00000000,210857,211562,969,0.00346070
1561001041.79041624,0.01707667,3825,0.00394952,0.00000000,0,0.00000000,211562,212200,964,0.00000000
1561001041.88925433,0.01606904,3854,0.00306263,0.00000000,0,0.00000000,212200,212805,1035,0.00187378
1561001041.99023175,0.01594474,3870,0.00242733,0.00000000,0,0.00000000,212805,213461,1081,0.00000000
1561001042.09003735,0.01670744,3839,0.00304153,0.00000000,0,0.00000000,213461,214031,1026,0.00346957
1561001042.18915105,0.01305709,3857,0.00245643,0.00000000,0,0.00000000,214031,214462,1002,0.00000000
1561001042.28915691,0.01302706,3888,0.00235443,0.00000000,0,0.00000000,214462,215005,988,0.00000000
1561001042.39045644,0.01350658,3848,0.00276759,0.00000000,0,0.00000000,215005,215403,918,0.00199209
1561001042.49146104,0.01434221,3824,0.00279875,0.00000000,0,0.00000000,215403,215872,961,0.00263692
1561001042.59163928,0.02655537,3883,0.00461004,0.00000000,0,0.00000000,215872,216282,954,0.00000000
1561001042.69044757,0.01409421,3873,0.00245829,0.00000000,0,0.00000000,216282,216763,959,0.00000000
1561001042.79153037,0.01610428,3885,0.00237934,0.00000000,0,0.00000000,216763,217307,976,0.00296187
1561001042.89132166,0.01742985,3850,0.00344798,0.00000000,0,0.00000000,217307,217672,948,0.00314705
1561001042.99185276,0.01288997,3837,0.00234464,0.00000000,0,0.00000000,217672,218200,951,0.00000000
1561001043.09205341,0.01319366,3859,0.00252897,0.00000000,0,0.00000000,218200,218596,924,0.00000000
1561001043.19189835,0.01420464,3874,0.00326225,0.00000000,0,0.00000000,218596,218950,1017,0.00406360
1561001043.29193425,0.01815847,3875,0.00388498,0.00000000,0,0.00000000,218950,219394,959,0.00263585
1561001043.39182377,0.02020717,3958,0.00387452,0.00000000,0,0.00000000,219394,219901,1016,0.00000000
1561001043.49152207,0.01490701,3919,0.00256285,0.00000000,0,0.00000000,219901,220356,964,0.00000000
1561001043.59130478,0.01538418,3937,0.00259921,0.00000000,0,0.00000000,220356,220795,986,0.00246080
1561001043.69022894,0.01420218,3944,0.00270482,0.00000000,0,0.00000000,220795,221082,999,0.00225106
1561001043.79132462,0.01418178,3989,0.00255640,0.00000000,0,0.00000000,220936,221467,1007,0.00000000
1561001043.89161372,0.01336281,4000,0.00239578,0.00000000,0,0.00000000,221467,221921,944,0.00000000
1561001043.99150515,0.02257665,3982,0.00434839,0.00000000,0,0.00000000,221921,222401,1017,0.00364582
1561001044.08386946,0.01613993,3964,0.00309530,0.00000000,0,0.00000000,222401,222827,1007,0.00000000
1561001044.18394256,0.01648695,4002,0.00320641,0.00000000,0,0.00000000,222827,223332,1048,0.00318945
1561001044.28390884,0.01808624,4048,0.00307197,0.00000000,0,0.00000000,223332,223785,975,0.00274138
1561001044.38291478,0.02060597,4087,0.00321313,0.00000000,0,0.00000000,223785,224277,1042,0.00000000
1561001044.48379636,0.01916930,4124,0.00315489,0.00000000,0,0.00000000,224277,224662,1043,0.00192202
1561001044.58394003,0.05409419,4138,0.03332169,0.00000000,0,0.00000000,224662,232580,994,0.00000000
1561001044.68381715,0.02023924,4162,0.00297896,0.00000000,0,0.00000000,232580,233155,1076,0.00408368
1561001044.78347230,0.02421724,4247,0.00635235,0.00000000,0,0.00000000,233155,233503,1083,0.00000000
1561001044.88261604,0.02314716,4296,0.00635167,0.00000000,0,0.00000000,145960,148436,2597,0.00307503
1561001044.98358512,0.01898217,4354,0.00528904,0.00000000,0,0.00000000,148436,150552,2593,0.00000000
1561001045.08280587,0.02206569,4388,0.00668984,0.00000000,0,0.00000000,150552,152070,2197,0.00381317
1561001045.18307281,0.02050497,4447,0.00495983,0.00000000,0,0.00000000,152070,153306,2093,0.00000000
1561001045.28378010,0.02001586,4315,0.00486251,0.00000000,0,0.00000000,153306,154383,1881,0.00359327
1561001045.38257170,0.02208550,4308,0.00600070,0.00000000,0,0.00000000,154383,155367,1771,0.00000000
1561001045.48353243,0.01703569,4308,0.00421285,0.00000000,0,0.00000000,155367,156014,1634,0.00183267
1561001045.58357167,0.01579776,4351,0.00391022,0.00000000,0,0.00000000,156014,156905,1699,0.00000000
1561001045.68344831,0.01626168,4523,0.00410161,0.00000000,0,0.00000000,156905,157657,1666,0.00214979
1561001045.78358960,0.02277548,4463,0.00691936,0.00000000,0,0.00000000,157657,158243,1577,0.00000000
1561001045.88358903,0.02237585,4515,0.00519391,0.00000000,0,0.00000000,158243,159065,1539,0.00190720
1561001045.98390079,0.01950421,4561,0.00459154,0.00000000,0,0.00000000,159065,159509,1439,0.00000000
1561001046.08392811,0.02514140,4590,0.00647269,0.00000000,0,0.00000000,159509,159927,1532,0.00000000
1561001046.18379283,0.01999215,4601,0.00517552,0.00000000,0,0.00000000,159927,160632,1430,0.00399761
1561001046.28372097,0.01749405,4556,0.00335304,0.00000000,0,0.00000000,160632,161199,1301,0.00697160
1561001046.38254976,0.01528957,4556,0.00320576,0.00000000,0,0.00000000,161199,161827,1301,0.00000000
1561001046.48319793,0.01624343,4667,0.00367335,0.00000000,0,0.00000000,161827,162492,1392,0.00000000
1561001046.58265185,0.02812890,4661,0.00630884,0.00000000,0,0.00000000,162492,163145,1312,0.00366246
1561001046.68253779,0.01926847,4641,0.00460078,0.00000000,0,0.00000000,163145,163486,1343,0.00396992
1561001046.78458881,0.02031261,4702,0.00336041,0.00000000,0,0.00000000,163486,164245,1377,0.00000000
1561001046.88274479,0.01885436,4641,0.00347363,0.00000000,0,0.00000000,164245,164646,1224,0.00426478
1561001046.98453617,0.01744810,4660,0.00381076,0.00000000,0,0.00000000,164646,165208,1260,0.00000000
1561001047.08431220,0.01767742,4592,0.00383425,0.00000000,0,0.00000000,165208,165814,1178,0.00000000
1561001047.18241835,0.02035644,4569,0.00328142,0.00000000,0,0.00000000,165814,166310,1143,0.00268297
1561001047.28422022,0.02647302,4624,0.00469050,0.00000000,0,0.00000000,166310,166745,1190,0.00223970
1561001047.38463831,0.02344753,4653,0.00380545,0.00000000,0,0.00000000,166745,167178,1198,0.00000000
1561001047.48395348,0.02338873,4622,0.00433562,0.00000000,0,0.00000000,167178,167476,1114,0.00553115
1561001047.58266163,0.01959585,4659,0.00392566,0.00000000,0,0.00000000,167476,167623,1124,0.00000000
1561001047.68432355,0.02102616,4685,0.00506449,0.00000000,0,0.00000000,167623,168164,1174,0.00314921
1561001047.78439212,0.02351273,4735,0.00479360,0.00000000,0,0.00000000,168164,168805,1192,0.00000000
1561001047.88464737,0.02456764,4702,0.00406147,0.00000000,0,0.00000000,168805,169350,1088,0.00455652
1561001047.98463535,0.02645362,4716,0.00414052,0.00000000,0,0.00000000,169350,169636,1088,0.00000000
1561001048.08284664,0.01584526,4682,0.00301558,0.00000000,0,0.00000000,169636,170084,1105,0.00313249
